id,order_id,customer_id,tracking_number,ship_date,delivery_city,status
4189,2646,720,TRK481808,2024-08-02,San Diego,delivered
4190,9596,4251,TRK316732,2024-09-10,Philadelphia,in_transit
4191,19829,8576,TRK966590,2024-01-13,Houston,in_transit
4192,5825,4516,TRK421876,2024-03-21,Phoenix,delivered
4193,3816,3949,TRK917097,2024-12-11,Philadelphia,in_transit
4194,19057,14268,TRK160913,2024-03-19,San Jose,in_transit
4195,17404,6006,TRK855954,2024-09-12,Dallas,delivered
4196,16727,7825,TRK875447,2024-12-19,Houston,in_transit
4197,7289,6500,TRK355120,2024-06-04,San Diego,in_transit
4198,9296,6439,TRK220524,2024-07-11,Dallas,in_transit
4199,595,3770,TRK930883,2024-07-16,San Diego,delivered
4200,6125,1502,TRK600463,2024-04-21,San Antonio,in_transit
4201,14652,13505,TRK561305,2024-09-26,San Antonio,in_transit
4202,10921,9298,TRK141939,2024-05-13,San Jose,delivered
4203,3718,10243,TRK519037,2024-02-18,San Jose,in_transit
4204,18179,2682,TRK712636,2024-10-08,Dallas,delivered
4205,13329,2649,TRK683863,2024-03-05,New York,in_transit
4206,14413,5233,TRK406936,2024-10-23,Chicago,in_transit
4207,7227,9600,TRK156207,2024-04-09,San Diego,delivered
4208,8482,140,TRK769598,2024-08-17,Philadelphia,delivered
4209,7513,6406,TRK132567,2024-09-09,San Antonio,in_transit
4210,14902,6306,TRK363676,2024-08-18,Phoenix,delivered
4211,12751,1034,TRK194343,2024-08-05,Philadelphia,in_transit
4212,5985,74,TRK604281,2024-06-28,Chicago,delivered
4213,16316,9065,TRK610857,2024-06-11,New York,in_transit
4214,9606,14499,TRK159311,2024-11-18,Philadelphia,delivered
4215,5873,11862,TRK502506,2024-12-13,Dallas,delivered
4216,14377,8513,TRK569311,2024-08-16,New York,delivered
4217,10415,14208,TRK387106,2024-01-07,Phoenix,delivered
4218,3778,5048,TRK282444,2024-07-02,Philadelphia,in_transit
4219,16795,13665,TRK826303,2024-01-07,New York,delivered
4220,2514,6648,TRK978892,2024-04-17,New York,in_transit
4221,10362,8527,TRK173576,2024-07-22,New York,delivered
4222,7293,6233,TRK674407,2024-05-09,San Antonio,delivered
4223,2242,11009,TRK891291,2024-10-13,Houston,in_transit
4224,8872,278,TRK305695,2024-11-19,Philadelphia,in_transit
4225,10109,5630,TRK311305,2024-08-04,Phoenix,delivered
4226,14333,10449,TRK194350,2024-11-08,Chicago,delivered
4227,12141,13173,TRK960178,2024-11-11,San Diego,delivered
4228,4393,14650,TRK275274,2024-02-22,San Antonio,in_transit
4229,16307,7749,TRK122732,2024-08-13,Los Angeles,delivered
4230,756,4812,TRK696197,2024-01-17,Houston,delivered
4231,9891,1810,TRK195992,2024-08-12,San Diego,delivered
4232,11701,1383,TRK247022,2024-01-13,San Diego,delivered
4233,9580,14326,TRK443293,2024-11-26,San Antonio,in_transit
4234,18622,13291,TRK824931,2024-11-22,Philadelphia,delivered
4235,16898,5586,TRK835218,2024-11-27,San Jose,delivered
4236,12797,1674,TRK345821,2024-06-12,New York,in_transit
4237,17698,11167,TRK707835,2024-02-15,Philadelphia,in_transit
4238,18325,12516,TRK621280,2024-01-22,San Diego,delivered
4239,5628,6903,TRK493988,2024-03-04,San Antonio,in_transit
4240,17480,8898,TRK518807,2024-04-16,Philadelphia,in_transit
4241,12648,11639,TRK616699,2024-04-27,San Diego,in_transit
4242,16313,11357,TRK838859,2024-04-05,Chicago,delivered
4243,10448,10162,TRK429421,2024-01-23,Dallas,in_transit
4244,2468,17,TRK227471,2024-08-07,New York,delivered
4245,13424,9609,TRK656554,2024-12-24,New York,delivered
4246,16943,2218,TRK347299,2024-06-25,Philadelphia,delivered
4247,19924,6357,TRK585731,2024-09-22,Houston,in_transit
4248,18437,9852,TRK122177,2024-04-27,San Diego,delivered
4249,268,4628,TRK614318,2024-06-20,Chicago,delivered
4250,591,1835,TRK513063,2024-08-14,San Antonio,delivered
4251,17754,874,TRK318731,2024-11-12,Dallas,in_transit
4252,2272,14884,TRK335302,2024-11-08,San Diego,in_transit
4253,15246,7123,TRK114254,2024-02-12,San Antonio,in_transit
4254,14844,13999,TRK483995,2024-05-02,Philadelphia,in_transit
4255,12949,8375,TRK414520,2024-06-28,Dallas,delivered
4256,8444,14098,TRK659768,2024-12-16,San Jose,delivered
4257,17903,8963,TRK824386,2024-01-16,Chicago,in_transit
4258,3169,2470,TRK257739,2024-08-27,Dallas,delivered
4259,969,7618,TRK503553,2024-08-16,Philadelphia,in_transit
4260,8103,14613,TRK557139,2024-07-15,San Diego,in_transit
4261,17095,13879,TRK286103,2024-09-07,Philadelphia,in_transit
4262,17053,5740,TRK228129,2024-04-13,Houston,in_transit
4263,15286,12677,TRK715051,2024-03-13,San Diego,delivered
4264,8421,2384,TRK867629,2024-10-22,Los Angeles,delivered
4265,18668,2051,TRK809934,2024-02-12,Phoenix,delivered
4266,2179,12036,TRK149099,2024-12-28,New York,delivered
4267,15838,1156,TRK625928,2024-05-27,Houston,in_transit
4268,7660,9435,TRK291513,2024-08-23,San Antonio,delivered
4269,4538,264,TRK329828,2024-04-18,Houston,in_transit
4270,14988,11150,TRK264530,2024-05-01,San Jose,in_transit
4271,18905,1613,TRK947065,2024-10-22,Houston,in_transit
4272,17873,4655,TRK675033,2024-01-28,Chicago,in_transit
4273,14181,7899,TRK956557,2024-06-27,Houston,in_transit
4274,12102,14252,TRK812708,2024-05-27,San Jose,in_transit
4275,1420,11265,TRK982199,2024-07-12,New York,in_transit
4276,15229,13558,TRK947341,2024-08-16,Houston,in_transit
4277,13378,641,TRK985952,2024-07-16,Chicago,in_transit
4278,11988,3393,TRK977342,2024-06-23,Houston,delivered
4279,9732,3096,TRK213231,2024-09-07,New York,in_transit
4280,10971,2203,TRK679486,2024-04-18,Chicago,delivered
4281,9743,11744,TRK857192,2024-05-05,Chicago,in_transit
4282,13962,9811,TRK226487,2024-07-19,San Antonio,delivered
4283,6502,6009,TRK233131,2024-04-09,San Antonio,delivered
4284,5342,997,TRK688440,2024-03-19,San Jose,delivered
4285,15485,552,TRK759875,2024-12-12,Dallas,in_transit
4286,78,5517,TRK745873,2024-01-22,Phoenix,delivered
4287,7411,6692,TRK159888,2024-12-16,Dallas,delivered
4288,9221,1059,TRK676833,2024-02-02,Houston,delivered
4289,10366,14303,TRK655830,2024-03-19,New York,in_transit
4290,15904,7255,TRK979286,2024-06-22,Phoenix,delivered
4291,12652,4184,TRK525038,2024-01-21,San Diego,in_transit
4292,16692,13156,TRK419641,2024-02-10,Philadelphia,delivered
4293,5872,1584,TRK422885,2024-09-28,Chicago,delivered
4294,14628,3629,TRK242447,2024-08-19,Philadelphia,in_transit
4295,1475,12847,TRK451066,2024-02-11,Philadelphia,in_transit
4296,13447,7668,TRK768963,2024-12-16,Phoenix,delivered
4297,13662,11110,TRK600689,2024-10-21,Philadelphia,delivered
4298,11307,13396,TRK138091,2024-09-07,San Jose,in_transit
4299,5117,11903,TRK408527,2024-05-25,San Jose,in_transit
4300,9829,12289,TRK723309,2024-03-14,Chicago,delivered
4301,18751,11732,TRK626534,2024-02-22,Philadelphia,in_transit
4302,3261,5633,TRK581490,2024-05-25,Houston,in_transit
4303,17650,1453,TRK593189,2024-06-02,Dallas,delivered
4304,18558,5039,TRK769781,2024-05-09,Houston,delivered
4305,9959,9733,TRK568435,2024-06-28,Houston,delivered
4306,1477,12405,TRK366964,2024-08-07,Chicago,in_transit
4307,9916,4817,TRK180148,2024-08-09,San Jose,in_transit
4308,3689,14604,TRK530906,2024-02-17,Philadelphia,in_transit
4309,18680,6141,TRK435680,2024-06-05,Dallas,delivered
4310,1824,9856,TRK438457,2024-07-27,Dallas,in_transit
4311,2826,6792,TRK128514,2024-12-17,Houston,delivered
4312,4766,5084,TRK623795,2024-10-05,Chicago,delivered
4313,15656,13830,TRK316864,2024-05-10,Dallas,delivered
4314,4207,14264,TRK192609,2024-09-15,San Antonio,in_transit
4315,14326,14964,TRK279520,2024-02-26,Philadelphia,delivered
4316,533,14875,TRK293895,2024-01-21,Phoenix,in_transit
4317,5209,12986,TRK992049,2024-10-27,Philadelphia,delivered
4318,14439,3148,TRK108084,2024-04-12,Houston,in_transit
4319,13848,6778,TRK716492,2024-12-13,San Diego,delivered
4320,18284,3259,TRK278522,2024-09-16,Houston,delivered
4321,10924,8954,TRK135733,2024-11-16,New York,in_transit
4322,2417,10744,TRK248267,2024-06-09,Chicago,in_transit
4323,18732,6155,TRK545128,2024-05-25,Los Angeles,in_transit
4324,19478,6870,TRK112000,2024-07-17,Phoenix,in_transit
4325,8720,2398,TRK971400,2024-08-19,Chicago,delivered
4326,19947,9707,TRK561770,2024-02-22,Phoenix,delivered
4327,17855,4695,TRK734653,2024-10-23,San Antonio,in_transit
4328,14297,10285,TRK811544,2024-03-19,Dallas,in_transit
4329,191,7407,TRK120645,2024-03-09,Dallas,in_transit
4330,11543,13040,TRK378163,2024-10-28,Houston,delivered
4331,2617,14584,TRK953136,2024-06-25,San Antonio,delivered
4332,15885,11653,TRK658492,2024-08-25,Chicago,delivered
4333,7818,12006,TRK608903,2024-12-28,New York,delivered
4334,19975,2309,TRK696253,2024-07-14,Los Angeles,delivered
4335,10217,7866,TRK923045,2024-02-28,Philadelphia,delivered
4336,12867,410,TRK100193,2024-06-07,Los Angeles,delivered
4337,3658,1448,TRK400167,2024-10-18,Los Angeles,in_transit
4338,1809,5665,TRK597315,2024-06-07,Philadelphia,delivered
4339,3858,11949,TRK157901,2024-10-24,Phoenix,delivered
4340,178,9239,TRK593864,2024-11-12,Philadelphia,delivered
4341,14362,10108,TRK750594,2024-11-05,Los Angeles,delivered
4342,1725,13839,TRK279053,2024-12-18,Houston,delivered
4343,14728,7868,TRK998765,2024-04-14,San Jose,in_transit
4344,9685,11682,TRK263330,2024-01-05,New York,delivered
4345,6513,12841,TRK679108,2024-10-17,San Antonio,in_transit
4346,3729,10306,TRK939673,2024-07-13,Los Angeles,delivered
4347,15827,5299,TRK659478,2024-06-10,Dallas,delivered
4348,449,7721,TRK381698,2024-02-15,Houston,in_transit
4349,1633,13761,TRK864740,2024-08-24,Phoenix,delivered
4350,1539,9408,TRK884272,2024-05-12,Houston,in_transit
4351,4243,13043,TRK683757,2024-05-11,San Antonio,delivered
4352,19011,11536,TRK147530,2024-01-20,Houston,in_transit
4353,12706,6255,TRK774328,2024-09-09,Philadelphia,in_transit
4354,5800,4602,TRK598998,2024-04-25,Houston,delivered
4355,19604,11059,TRK927113,2024-06-27,Chicago,in_transit
4356,2988,11048,TRK591639,2024-12-21,San Antonio,in_transit
4357,6085,6516,TRK823615,2024-12-07,Phoenix,delivered
4358,18641,3296,TRK853017,2024-09-20,Philadelphia,in_transit
4359,16634,4097,TRK464752,2024-07-24,New York,in_transit
4360,6456,6511,TRK655114,2024-10-28,San Jose,delivered
4361,8051,2034,TRK182393,2024-03-05,San Diego,delivered
4362,3966,14377,TRK948381,2024-06-13,Dallas,in_transit
4363,8881,10823,TRK631777,2024-12-21,Phoenix,in_transit
4364,15740,1968,TRK613820,2024-06-23,Phoenix,in_transit
4365,12485,12422,TRK368773,2024-01-10,Philadelphia,in_transit
4366,14835,3179,TRK499409,2024-02-06,Houston,delivered
4367,9543,8799,TRK248291,2024-06-19,Philadelphia,delivered
4368,14606,1504,TRK619379,2024-10-24,Philadelphia,in_transit
4369,1864,4983,TRK477222,2024-04-02,Chicago,delivered
4370,1859,3118,TRK879675,2024-05-17,New York,in_transit
4371,14083,12118,TRK476958,2024-04-14,San Diego,in_transit
4372,11627,9214,TRK739460,2024-09-17,San Jose,in_transit
4373,14443,7533,TRK985348,2024-06-22,Dallas,in_transit
4374,520,7391,TRK189169,2024-07-13,Houston,delivered
4375,17277,4722,TRK268383,2024-03-10,Houston,delivered
4376,1857,8583,TRK857267,2024-07-18,San Antonio,in_transit
4377,19345,11182,TRK135503,2024-05-21,San Diego,in_transit
4378,3904,665,TRK686598,2024-01-17,Chicago,delivered
4379,2875,6360,TRK602336,2024-01-16,Chicago,delivered
4380,3507,13688,TRK282668,2024-09-14,San Diego,in_transit
4381,6871,4679,TRK471934,2024-08-11,San Antonio,delivered
4382,409,8326,TRK696912,2024-01-24,Phoenix,in_transit
4383,12059,2180,TRK916507,2024-10-24,New York,delivered
4384,10865,2744,TRK151437,2024-11-11,San Diego,delivered
4385,12744,14177,TRK759640,2024-06-02,Los Angeles,in_transit
4386,2240,9106,TRK743775,2024-10-19,Phoenix,delivered
4387,14183,5817,TRK452203,2024-02-06,Chicago,in_transit
4388,4888,10829,TRK413054,2024-09-25,Houston,delivered
4389,16141,319,TRK613757,2024-07-22,Houston,in_transit
4390,6766,4358,TRK113088,2024-05-25,New York,delivered
4391,7064,11733,TRK240491,2024-02-18,Philadelphia,delivered
4392,15144,11499,TRK341256,2024-01-02,San Antonio,in_transit
4393,14942,5358,TRK874609,2024-07-12,Chicago,delivered
4394,3165,11536,TRK712212,2024-04-25,Houston,in_transit
4395,11892,9270,TRK155981,2024-01-01,Los Angeles,in_transit
4396,4466,10945,TRK648943,2024-06-15,San Diego,delivered
4397,1756,7024,TRK825595,2024-02-23,Phoenix,in_transit
4398,9653,12060,TRK375530,2024-09-18,Chicago,in_transit
4399,18871,9091,TRK329203,2024-10-07,Philadelphia,delivered
4400,5023,2905,TRK233714,2024-05-03,San Jose,in_transit
4401,4975,10892,TRK607704,2024-07-02,San Jose,in_transit
4402,10424,422,TRK282479,2024-09-11,New York,delivered
4403,18104,1698,TRK628006,2024-06-08,New York,in_transit
4404,9476,9575,TRK405073,2024-01-02,Philadelphia,in_transit
4405,12597,5817,TRK445972,2024-05-14,Chicago,in_transit
4406,16662,6605,TRK118508,2024-08-15,San Antonio,in_transit
4407,17402,11253,TRK751465,2024-03-04,San Antonio,delivered
4408,16568,9423,TRK941562,2024-10-12,Chicago,delivered
4409,6716,4981,TRK603985,2024-12-12,Houston,delivered
4410,3965,4673,TRK741058,2024-04-28,Chicago,in_transit
4411,2628,14345,TRK609679,2024-03-26,Phoenix,in_transit
4412,11421,8610,TRK255097,2024-06-10,San Diego,in_transit
4413,16498,198,TRK574185,2024-12-11,Houston,in_transit
4414,6809,3293,TRK570668,2024-04-22,San Antonio,in_transit
4415,5427,12842,TRK838652,2024-03-13,Los Angeles,in_transit
4416,9517,8766,TRK902283,2024-06-08,San Antonio,in_transit
4417,9566,8177,TRK883707,2024-03-20,Houston,in_transit
4418,13436,288,TRK195860,2024-02-22,San Diego,delivered
4419,5089,13320,TRK654875,2024-04-18,San Diego,delivered
4420,11963,2987,TRK740792,2024-01-09,Phoenix,in_transit
4421,7472,1832,TRK331564,2024-12-11,Houston,delivered
4422,17784,5042,TRK587014,2024-05-22,Phoenix,in_transit
4423,13174,14340,TRK872903,2024-12-01,Los Angeles,in_transit
4424,739,4256,TRK293691,2024-03-03,New York,delivered
4425,18759,7198,TRK897689,2024-09-02,San Jose,in_transit
4426,2365,4799,TRK300725,2024-12-13,San Antonio,delivered
4427,19593,11922,TRK798041,2024-04-23,Los Angeles,delivered
4428,14338,10731,TRK823252,2024-12-25,Dallas,delivered
4429,17425,2277,TRK779822,2024-10-14,San Diego,in_transit
4430,5660,3679,TRK976461,2024-09-04,Dallas,in_transit
4431,47,8570,TRK950481,2024-02-14,New York,delivered
4432,18187,12766,TRK950362,2024-01-01,Philadelphia,in_transit
4433,10887,7422,TRK487021,2024-02-14,New York,delivered
4434,11020,12592,TRK895907,2024-07-15,San Antonio,in_transit
4435,19487,1983,TRK632913,2024-08-02,Houston,in_transit
4436,4482,10273,TRK512582,2024-06-08,San Diego,delivered
4437,7473,3874,TRK247530,2024-07-05,Houston,delivered
4438,6370,4432,TRK983008,2024-07-17,Phoenix,delivered
4439,5522,5851,TRK510648,2024-08-08,Chicago,in_transit
4440,12981,6208,TRK291013,2024-12-27,Dallas,delivered
4441,9978,13991,TRK162835,2024-06-07,Los Angeles,delivered
4442,17204,3251,TRK748776,2024-03-28,Dallas,delivered
4443,13179,5476,TRK683191,2024-10-28,San Antonio,delivered
4444,9166,13896,TRK462074,2024-01-04,Dallas,delivered
4445,7589,10115,TRK407646,2024-06-26,San Diego,in_transit
4446,5019,3534,TRK976613,2024-01-09,Houston,delivered
4447,8622,2696,TRK525766,2024-03-10,Dallas,in_transit
4448,10530,14168,TRK796243,2024-06-16,Los Angeles,delivered
4449,552,4309,TRK666962,2024-12-10,Los Angeles,in_transit
4450,238,9540,TRK155951,2024-11-25,San Antonio,in_transit
4451,16146,14068,TRK545152,2024-01-04,San Antonio,delivered
4452,18639,4238,TRK179308,2024-05-17,San Antonio,in_transit
4453,11231,23,TRK851655,2024-02-02,New York,delivered
4454,15502,13617,TRK464862,2024-03-14,Dallas,delivered
4455,18573,2808,TRK373594,2024-09-27,San Diego,in_transit
4456,11119,12804,TRK624215,2024-11-28,Chicago,in_transit
4457,18790,8650,TRK877617,2024-01-22,San Antonio,in_transit
4458,1755,13402,TRK775520,2024-02-06,Phoenix,delivered
4459,6980,1436,TRK197367,2024-01-02,New York,delivered
4460,19706,8512,TRK802911,2024-07-10,Dallas,delivered
4461,9072,9340,TRK925802,2024-08-27,San Jose,in_transit
4462,790,12553,TRK346809,2024-06-19,Houston,delivered
4463,8407,3363,TRK938931,2024-02-22,Houston,in_transit
4464,3360,12454,TRK222858,2024-01-15,Philadelphia,in_transit
4465,6706,8554,TRK640060,2024-04-10,Houston,in_transit
4466,16090,3322,TRK953035,2024-08-18,San Jose,in_transit
4467,9463,3197,TRK153099,2024-05-02,Chicago,delivered
4468,2450,10092,TRK129659,2024-04-02,New York,in_transit
4469,9808,28,TRK891494,2024-07-03,San Diego,in_transit
4470,14729,14285,TRK272318,2024-05-21,Houston,delivered
4471,9046,6143,TRK940316,2024-11-01,Houston,in_transit
4472,16829,3459,TRK540703,2024-11-21,Chicago,delivered
4473,15929,12913,TRK415061,2024-07-28,Los Angeles,in_transit
4474,13102,5756,TRK738501,2024-01-11,Phoenix,delivered
4475,12962,236,TRK186907,2024-08-23,Philadelphia,in_transit
4476,3360,12454,TRK565527,2024-08-01,Philadelphia,in_transit
4477,19573,14618,TRK313822,2024-11-08,Phoenix,in_transit
4478,5824,377,TRK789316,2024-08-27,San Antonio,delivered
4479,5525,3521,TRK762413,2024-08-05,Philadelphia,delivered
4480,19716,10682,TRK184824,2024-11-28,San Diego,delivered
4481,8738,11560,TRK945482,2024-02-22,New York,in_transit
4482,5097,10933,TRK873976,2024-09-05,San Diego,delivered
4483,18740,11489,TRK403183,2024-11-28,Philadelphia,in_transit
4484,1626,12080,TRK502448,2024-10-27,San Jose,delivered
4485,18529,7203,TRK747659,2024-06-05,New York,in_transit
4486,15301,14332,TRK461083,2024-09-22,Los Angeles,in_transit
4487,13935,2122,TRK825303,2024-07-07,Philadelphia,delivered
4488,3406,12357,TRK196490,2024-02-07,New York,in_transit
4489,12496,10929,TRK460336,2024-05-27,San Jose,in_transit
4490,1813,13761,TRK742860,2024-07-04,Phoenix,in_transit
4491,6433,8328,TRK812868,2024-04-23,Phoenix,in_transit
4492,5020,3862,TRK172498,2024-04-18,San Antonio,delivered
4493,8641,4182,TRK525270,2024-02-01,Houston,delivered
4494,307,701,TRK846459,2024-12-06,San Antonio,delivered
4495,10655,5682,TRK988272,2024-07-16,San Antonio,in_transit
4496,16505,6757,TRK844969,2024-03-27,Los Angeles,in_transit
4497,7469,5668,TRK158011,2024-02-27,San Jose,delivered
4498,11686,6188,TRK531242,2024-10-28,Chicago,in_transit
4499,18059,505,TRK446440,2024-01-28,Philadelphia,in_transit
4500,13714,13400,TRK284809,2024-02-10,San Antonio,in_transit
4501,6388,4484,TRK482359,2024-06-23,New York,in_transit
4502,8790,9110,TRK206059,2024-11-17,New York,in_transit
4503,2592,4619,TRK887536,2024-12-09,Dallas,delivered
4504,15573,5070,TRK298541,2024-10-26,San Jose,in_transit
4505,13273,13091,TRK107425,2024-04-27,San Jose,delivered
4506,10803,8343,TRK325299,2024-11-11,Dallas,in_transit
4507,2871,10649,TRK694786,2024-01-23,New York,in_transit
4508,10903,2055,TRK781748,2024-04-20,Chicago,in_transit
4509,11715,6844,TRK594405,2024-12-01,New York,in_transit
4510,17963,4883,TRK910914,2024-05-27,Phoenix,delivered
4511,18135,6546,TRK272616,2024-11-17,Houston,in_transit
4512,10767,13696,TRK973813,2024-12-09,San Jose,in_transit
4513,5142,2636,TRK688318,2024-10-04,Houston,delivered
4514,5337,2289,TRK471536,2024-10-02,Philadelphia,in_transit
4515,16147,3359,TRK806737,2024-04-21,San Jose,delivered
4516,10659,8602,TRK728803,2024-10-02,Philadelphia,delivered
4517,12257,702,TRK388640,2024-09-23,San Jose,delivered
4518,19092,6243,TRK241976,2024-02-08,Chicago,in_transit
4519,14922,14826,TRK379888,2024-09-23,Houston,in_transit
4520,5093,7368,TRK334674,2024-11-14,San Antonio,in_transit
4521,15420,1525,TRK300917,2024-01-15,San Diego,in_transit
4522,13431,13625,TRK268525,2024-09-06,San Antonio,delivered
4523,2838,10038,TRK873850,2024-07-24,Chicago,in_transit
4524,7179,14100,TRK981133,2024-08-24,Chicago,delivered
4525,10422,8201,TRK537579,2024-11-22,Houston,delivered
4526,5968,2022,TRK808185,2024-06-28,San Antonio,in_transit
4527,1913,1627,TRK386617,2024-11-01,Houston,in_transit
4528,10572,9296,TRK747139,2024-05-01,Philadelphia,delivered
4529,15547,8835,TRK153197,2024-10-17,San Diego,in_transit
4530,18431,1743,TRK985374,2024-07-18,Dallas,delivered
4531,2007,6588,TRK452953,2024-09-27,Phoenix,in_transit
4532,17497,4667,TRK230189,2024-09-01,Los Angeles,in_transit
4533,16597,3363,TRK535741,2024-07-15,Houston,in_transit
4534,6510,1179,TRK335846,2024-11-20,San Antonio,in_transit
4535,15452,3239,TRK541238,2024-06-22,Chicago,delivered
4536,5372,3995,TRK659509,2024-10-22,Dallas,delivered
4537,2667,2804,TRK229875,2024-01-22,Dallas,in_transit
4538,2206,9314,TRK829808,2024-11-14,Dallas,delivered
4539,6810,213,TRK998117,2024-12-11,Los Angeles,in_transit
4540,13343,13684,TRK787647,2024-09-11,Houston,in_transit
4541,4775,1975,TRK385208,2024-03-11,Houston,in_transit
4542,409,8326,TRK515302,2024-12-17,Phoenix,in_transit
4543,17341,6498,TRK923523,2024-08-04,Phoenix,delivered
4544,17805,4841,TRK706578,2024-11-16,Chicago,delivered
4545,3609,3358,TRK866664,2024-07-07,New York,in_transit
4546,19997,5848,TRK232622,2024-07-24,Chicago,delivered
4547,15872,8793,TRK765708,2024-05-19,Dallas,in_transit
4548,7309,12797,TRK549673,2024-07-07,Phoenix,in_transit
4549,19522,3263,TRK639518,2024-01-27,Houston,delivered
4550,18766,8419,TRK797862,2024-05-11,San Antonio,in_transit
4551,17220,1366,TRK368917,2024-10-10,Philadelphia,in_transit
4552,19394,4994,TRK906164,2024-04-05,San Jose,in_transit
4553,13807,9134,TRK826381,2024-04-18,San Jose,delivered
4554,19629,10461,TRK841947,2024-06-25,Houston,in_transit
4555,10157,5360,TRK771496,2024-12-20,San Antonio,delivered
4556,14227,867,TRK577606,2024-09-22,Houston,in_transit
4557,10069,11561,TRK318448,2024-07-20,Los Angeles,delivered
4558,18507,14010,TRK138978,2024-06-24,Chicago,delivered
4559,12426,10767,TRK599535,2024-05-18,Houston,in_transit
4560,5429,3365,TRK849940,2024-09-08,Chicago,in_transit
4561,18177,8123,TRK353510,2024-07-20,Philadelphia,delivered
4562,14100,13741,TRK932813,2024-09-16,San Antonio,in_transit
4563,3578,2646,TRK736784,2024-10-17,Houston,in_transit
4564,18693,14207,TRK845639,2024-11-22,Houston,in_transit
4565,4192,4958,TRK538353,2024-06-01,Los Angeles,delivered
4566,13936,12872,TRK503492,2024-01-10,Los Angeles,delivered
4567,15870,2203,TRK500288,2024-03-14,Chicago,in_transit
4568,12482,11426,TRK880129,2024-08-18,New York,delivered
4569,18253,12630,TRK850934,2024-04-02,Houston,delivered
4570,13969,3627,TRK499331,2024-02-17,San Antonio,delivered
4571,12528,9144,TRK380728,2024-03-24,San Jose,in_transit
4572,12600,14628,TRK635743,2024-02-09,San Jose,delivered
4573,12598,7246,TRK757555,2024-01-01,San Jose,delivered
4574,8024,1798,TRK160209,2024-08-25,Phoenix,in_transit
4575,12685,4691,TRK451511,2024-07-27,Los Angeles,delivered
4576,7333,3122,TRK317157,2024-03-21,San Diego,in_transit
4577,11298,13447,TRK268527,2024-11-21,Dallas,in_transit
4578,12933,8292,TRK416607,2024-06-16,San Diego,delivered
4579,9181,942,TRK381986,2024-07-03,Los Angeles,in_transit
4580,13945,14269,TRK311179,2024-04-06,San Jose,delivered
4581,14530,6258,TRK202728,2024-03-26,Philadelphia,in_transit
4582,15709,12893,TRK210992,2024-11-18,San Jose,in_transit
4583,4235,1752,TRK429465,2024-08-06,San Antonio,delivered
4584,3802,14973,TRK124796,2024-07-16,San Diego,delivered
4585,2297,14691,TRK490694,2024-02-01,Philadelphia,delivered
4586,17453,1516,TRK275280,2024-07-04,Phoenix,delivered
4587,18361,1338,TRK295924,2024-11-02,Philadelphia,in_transit
4588,2289,14209,TRK761660,2024-08-18,New York,delivered
4589,17272,14683,TRK956156,2024-04-20,Chicago,delivered
4590,15706,10804,TRK952499,2024-04-14,Los Angeles,delivered
4591,4577,13290,TRK486414,2024-09-28,Houston,in_transit
4592,5568,12057,TRK659113,2024-02-25,Phoenix,delivered
4593,3024,13522,TRK699288,2024-06-26,Chicago,delivered
4594,2771,1229,TRK431388,2024-12-20,Dallas,delivered
4595,7908,3997,TRK751207,2024-08-08,Dallas,delivered
4596,5764,10093,TRK105782,2024-06-28,Los Angeles,in_transit
4597,14773,5687,TRK455786,2024-02-23,New York,delivered
4598,9409,3096,TRK272088,2024-02-19,New York,in_transit
4599,19364,3066,TRK457530,2024-01-03,Houston,delivered
4600,6360,2127,TRK292033,2024-08-09,Dallas,delivered
4601,14224,12390,TRK448902,2024-05-12,San Jose,delivered
4602,18159,7962,TRK751570,2024-06-22,San Antonio,in_transit
4603,17551,7444,TRK731372,2024-05-27,San Jose,in_transit
4604,13326,8153,TRK980862,2024-02-10,Philadelphia,in_transit
4605,12378,6774,TRK895913,2024-05-12,Houston,delivered
4606,71,2685,TRK776125,2024-09-26,Phoenix,in_transit
4607,10247,10484,TRK950946,2024-09-06,San Antonio,in_transit
4608,17563,14240,TRK519517,2024-12-05,Phoenix,delivered
4609,12378,6774,TRK138304,2024-12-16,Houston,delivered
4610,17488,1051,TRK766646,2024-01-03,Philadelphia,delivered
4611,4169,12522,TRK258202,2024-07-17,Philadelphia,in_transit
4612,17393,13193,TRK121202,2024-02-19,San Diego,delivered
4613,6610,2756,TRK818176,2024-12-25,New York,in_transit
4614,1359,10307,TRK784191,2024-10-15,Dallas,delivered
4615,18453,2259,TRK820824,2024-08-04,New York,in_transit
4616,6004,6340,TRK943023,2024-03-28,Philadelphia,in_transit
4617,12264,1001,TRK424675,2024-02-11,Houston,delivered
4618,11298,13447,TRK939187,2024-03-24,Dallas,in_transit
4619,4318,8065,TRK239380,2024-11-06,San Diego,delivered
4620,13113,8772,TRK589419,2024-12-22,San Jose,in_transit
4621,9318,3268,TRK972839,2024-07-07,Houston,delivered
4622,7610,11671,TRK271233,2024-07-05,Houston,delivered
4623,2237,14064,TRK857035,2024-03-08,Houston,in_transit
4624,4097,9026,TRK666599,2024-07-18,Los Angeles,delivered
4625,14175,10978,TRK298862,2024-02-24,San Antonio,delivered
4626,9100,12204,TRK754439,2024-04-10,Phoenix,in_transit
4627,14167,14305,TRK990109,2024-03-15,New York,delivered
4628,12343,11621,TRK395376,2024-04-14,Los Angeles,in_transit
4629,12696,2946,TRK754425,2024-10-17,Chicago,in_transit
