id,product_name,category,base_price
7978,Laptop,Electronics,55.43
7979,Mouse,Computing,17.44
7980,Headphones,Accessories,182.26
7981,Headphones,Accessories,414.56
7982,Adapter,Accessories,361.98
7983,Adapter,Electronics,460.24
7984,Webcam,Accessories,236.82
7985,Laptop,Electronics,394.4
7986,Microphone,Electronics,231.16
7987,Cable,Computing,486.78
7988,Speaker,Electronics,459.95
7989,Keyboard,Accessories,184.53
7990,Speaker,Computing,270.24
7991,Microphone,Accessories,395.35
7992,Cable,Electronics,249.5
7993,Adapter,Computing,195.52
7994,Speaker,Accessories,108.92
7995,Mouse,Computing,213.69
7996,Adapter,Accessories,411.38
7997,Microphone,Accessories,400.29
7998,Keyboard,Electronics,71.73
7999,Headphones,Electronics,255.84
8000,Laptop,Computing,494.06
8001,Mouse,Electronics,400.96
8002,Headphones,Electronics,53.19
8003,Headphones,Electronics,129.73
8004,Cable,Electronics,34.92
8005,Speaker,Computing,40.94
8006,Headphones,Computing,69.27
8007,Mouse,Computing,317.18
8008,Cable,Computing,365.77
8009,Cable,Accessories,477.18
8010,Mouse,Electronics,151.24
8011,Monitor,Accessories,269.35
8012,Adapter,Electronics,367.63
8013,Headphones,Computing,128.75
8014,Adapter,Electronics,477.96
8015,Headphones,Computing,302.31
8016,Cable,Electronics,43.23
8017,Cable,Accessories,195.15
8018,Laptop,Computing,343.94
8019,Microphone,Computing,84.43
8020,Headphones,Accessories,431.05
8021,Speaker,Computing,322.75
8022,Keyboard,Computing,354.59
8023,Microphone,Electronics,175.39
8024,Webcam,Accessories,291.25
8025,Monitor,Accessories,470.99
8026,Adapter,Electronics,499.5
8027,Webcam,Computing,454.75
8028,Keyboard,Electronics,204.6
8029,Monitor,Computing,172.1
8030,Cable,Accessories,126.84
8031,Adapter,Electronics,337.26
8032,Cable,Computing,220.07
8033,Mouse,Computing,91.93
8034,Monitor,Electronics,152.9
8035,Adapter,Electronics,93.76
8036,Speaker,Computing,436.1
8037,Microphone,Electronics,217.72
8038,Microphone,Computing,422.53
8039,Microphone,Electronics,154.76
8040,Speaker,Accessories,293.92
8041,Mouse,Electronics,68.32
8042,Cable,Accessories,477.28
8043,Keyboard,Electronics,465.27
8044,Monitor,Electronics,388.29
8045,Microphone,Electronics,43.53
8046,Headphones,Computing,88.48
8047,Webcam,Accessories,256.08
8048,Adapter,Computing,480.41
8049,Monitor,Electronics,57.89
8050,Mouse,Electronics,363.64
8051,Headphones,Accessories,240.78
8052,Adapter,Accessories,486.86
8053,Laptop,Accessories,486.68
8054,Headphones,Electronics,216.1
8055,Monitor,Accessories,246.11
8056,Adapter,Accessories,101.03
8057,Cable,Computing,64.56
8058,Speaker,Computing,167.2
8059,Keyboard,Electronics,111.2
8060,Webcam,Electronics,324.64
8061,Headphones,Accessories,241.66
8062,Microphone,Electronics,193.03
8063,Speaker,Accessories,304.04
8064,Headphones,Electronics,481.93
8065,Laptop,Electronics,258.12
8066,Monitor,Electronics,115.2
8067,Webcam,Computing,440.89
8068,Cable,Accessories,454.93
8069,Speaker,Computing,127.78
8070,Laptop,Computing,393.05
8071,Microphone,Accessories,247.26
8072,Microphone,Computing,108.27
8073,Laptop,Electronics,326.44
8074,Adapter,Computing,236.13
8075,Speaker,Electronics,358.24
8076,Laptop,Electronics,204.44
8077,Adapter,Accessories,412.04
8078,Monitor,Computing,472.01
8079,Cable,Computing,319.84
8080,Adapter,Accessories,153.02
8081,Keyboard,Accessories,359.42
8082,Microphone,Accessories,43.0
8083,Mouse,Computing,252.81
8084,Laptop,Computing,234.46
8085,Speaker,Electronics,48.79
8086,Headphones,Electronics,296.82
8087,Headphones,Computing,273.91
8088,Microphone,Electronics,39.2
8089,Headphones,Computing,287.27
8090,Mouse,Accessories,122.25
8091,Headphones,Electronics,13.71
8092,Cable,Accessories,406.94
8093,Monitor,Accessories,429.51
8094,Cable,Accessories,150.65
8095,Adapter,Electronics,478.04
8096,Adapter,Electronics,327.26
8097,Cable,Accessories,394.17
8098,Webcam,Computing,131.08
8099,Laptop,Computing,329.52
8100,Webcam,Accessories,51.5
8101,Cable,Electronics,408.75
8102,Keyboard,Accessories,143.8
8103,Keyboard,Computing,178.76
8104,Headphones,Computing,31.15
8105,Webcam,Electronics,375.33
8106,Microphone,Computing,214.53
8107,Adapter,Accessories,227.37
8108,Keyboard,Electronics,273.32
8109,Microphone,Electronics,411.62
8110,Laptop,Electronics,61.41
8111,Adapter,Electronics,173.48
8112,Monitor,Computing,104.17
8113,Microphone,Computing,76.51
8114,Microphone,Electronics,112.29
8115,Headphones,Electronics,243.46
8116,Laptop,Accessories,350.63
8117,Monitor,Accessories,11.97
8118,Keyboard,Accessories,403.07
8119,Headphones,Accessories,23.05
8120,Adapter,Electronics,192.56
8121,Cable,Accessories,22.8
8122,Keyboard,Computing,219.19
8123,Mouse,Electronics,25.74
8124,Headphones,Electronics,291.65
8125,Speaker,Computing,296.9
8126,Mouse,Accessories,151.42
8127,Headphones,Accessories,85.64
8128,Microphone,Computing,149.66
8129,Headphones,Accessories,118.74
8130,Adapter,Accessories,448.54
8131,Cable,Computing,85.58
8132,Speaker,Accessories,286.84
8133,Microphone,Electronics,233.5
8134,Headphones,Accessories,272.41
8135,Microphone,Accessories,341.79
8136,Microphone,Electronics,493.85
8137,Mouse,Electronics,246.55
8138,Keyboard,Computing,285.67
8139,Webcam,Computing,449.86
8140,Laptop,Electronics,157.31
8141,Headphones,Computing,431.9
8142,Monitor,Accessories,420.75
8143,Keyboard,Computing,231.52
8144,Mouse,Computing,190.09
8145,Keyboard,Computing,295.84
8146,Keyboard,Computing,280.0
8147,Headphones,Computing,257.79
8148,Keyboard,Electronics,392.84
8149,Cable,Electronics,186.2
8150,Laptop,Electronics,499.12
8151,Cable,Computing,131.35
8152,Monitor,Electronics,110.76
8153,Microphone,Computing,56.3
8154,Microphone,Computing,438.43
8155,Webcam,Electronics,443.31
8156,Mouse,Computing,337.49
8157,Cable,Electronics,182.53
8158,Microphone,Accessories,196.79
8159,Laptop,Accessories,38.5
8160,Microphone,Accessories,382.13
8161,Adapter,Accessories,201.95
8162,Webcam,Electronics,265.66
8163,Keyboard,Electronics,309.18
8164,Cable,Computing,372.76
8165,Adapter,Accessories,311.94
8166,Headphones,Electronics,414.6
8167,Adapter,Computing,18.41
8168,Headphones,Computing,21.66
8169,Laptop,Computing,489.63
8170,Webcam,Computing,186.94
8171,Webcam,Accessories,437.06
8172,Microphone,Computing,386.86
8173,Microphone,Electronics,181.06
8174,Headphones,Electronics,464.08
8175,Keyboard,Electronics,36.36
8176,Webcam,Electronics,107.5
8177,Keyboard,Computing,447.52
8178,Headphones,Electronics,300.39
8179,Adapter,Electronics,336.42
8180,Monitor,Accessories,160.95
8181,Microphone,Accessories,430.22
8182,Adapter,Computing,172.66
8183,Keyboard,Electronics,281.53
8184,Mouse,Accessories,365.86
8185,Monitor,Electronics,428.62
8186,Cable,Accessories,267.98
8187,Headphones,Accessories,98.33
8188,Cable,Electronics,209.31
8189,Keyboard,Accessories,428.11
8190,Monitor,Accessories,373.05
8191,Webcam,Accessories,343.1
8192,Mouse,Accessories,257.55
8193,Laptop,Accessories,397.86
8194,Mouse,Computing,84.0
8195,Microphone,Accessories,360.65
8196,Keyboard,Electronics,328.74
8197,Speaker,Computing,229.7
8198,Cable,Electronics,215.74
8199,Speaker,Accessories,144.0
8200,Adapter,Accessories,336.43
8201,Webcam,Computing,301.94
8202,Mouse,Accessories,283.8
8203,Webcam,Accessories,265.77
8204,Cable,Accessories,437.7
8205,Cable,Accessories,191.9
8206,Adapter,Accessories,396.0
8207,Speaker,Electronics,37.81
8208,Webcam,Computing,122.28
8209,Speaker,Accessories,209.31
8210,Mouse,Computing,482.11
8211,Microphone,Electronics,164.41
8212,Microphone,Accessories,191.43
8213,Speaker,Computing,31.18
8214,Headphones,Computing,233.72
8215,Microphone,Accessories,199.46
8216,Headphones,Computing,76.59
8217,Headphones,Electronics,376.87
8218,Monitor,Accessories,261.41
8219,Microphone,Accessories,433.95
8220,Monitor,Accessories,35.59
8221,Speaker,Accessories,378.94
8222,Keyboard,Computing,134.66
8223,Laptop,Computing,36.24
8224,Headphones,Electronics,479.69
8225,Webcam,Computing,333.58
8226,Adapter,Computing,348.97
8227,Speaker,Computing,438.15
8228,Laptop,Accessories,448.01
8229,Cable,Computing,178.18
8230,Keyboard,Electronics,242.96
8231,Cable,Accessories,39.52
8232,Mouse,Electronics,177.16
8233,Laptop,Accessories,39.2
8234,Laptop,Computing,224.69
8235,Speaker,Computing,340.1
8236,Headphones,Computing,355.92
8237,Laptop,Computing,132.28
8238,Keyboard,Electronics,149.93
8239,Keyboard,Electronics,107.74
8240,Microphone,Electronics,288.3
8241,Cable,Electronics,444.04
8242,Microphone,Accessories,185.75
8243,Speaker,Computing,475.48
8244,Speaker,Computing,276.82
8245,Cable,Computing,296.32
8246,Speaker,Accessories,373.45
8247,Speaker,Computing,28.07
8248,Headphones,Accessories,104.01
8249,Speaker,Electronics,487.03
8250,Webcam,Electronics,327.74
8251,Adapter,Accessories,400.84
8252,Laptop,Computing,221.24
8253,Mouse,Accessories,490.93
8254,Webcam,Computing,246.31
8255,Mouse,Computing,381.64
8256,Microphone,Electronics,181.91
8257,Mouse,Computing,447.46
8258,Webcam,Electronics,345.98
8259,Mouse,Computing,474.63
8260,Microphone,Electronics,166.76
8261,Microphone,Electronics,91.87
8262,Cable,Accessories,166.3
8263,Monitor,Accessories,15.34
8264,Cable,Electronics,25.4
8265,Mouse,Electronics,348.52
8266,Cable,Accessories,96.0
8267,Headphones,Accessories,156.16
8268,Speaker,Computing,275.91
8269,Microphone,Computing,303.37
8270,Webcam,Accessories,71.61
8271,Adapter,Computing,264.81
8272,Monitor,Accessories,371.93
8273,Mouse,Accessories,255.38
8274,Headphones,Computing,248.54
8275,Mouse,Computing,32.55
8276,Headphones,Electronics,17.15
8277,Keyboard,Accessories,448.86
8278,Cable,Computing,80.73
8279,Adapter,Accessories,151.18
8280,Microphone,Computing,35.41
8281,Laptop,Computing,120.45
8282,Mouse,Electronics,430.96
8283,Laptop,Electronics,486.5
8284,Adapter,Computing,93.54
8285,Keyboard,Electronics,26.15
8286,Microphone,Electronics,229.16
8287,Webcam,Computing,13.13
8288,Laptop,Accessories,40.95
8289,Mouse,Accessories,499.25
8290,Keyboard,Accessories,452.88
8291,Keyboard,Computing,350.1
8292,Microphone,Accessories,473.11
8293,Cable,Electronics,449.31
8294,Microphone,Computing,365.49
8295,Mouse,Electronics,281.29
8296,Microphone,Electronics,256.99
8297,Mouse,Computing,267.05
8298,Headphones,Accessories,302.41
8299,Keyboard,Accessories,197.81
8300,Keyboard,Electronics,339.18
8301,Adapter,Accessories,298.75
8302,Keyboard,Electronics,177.34
8303,Mouse,Computing,263.99
8304,Microphone,Electronics,79.82
8305,Speaker,Computing,157.18
8306,Monitor,Electronics,27.07
8307,Mouse,Computing,44.79
8308,Adapter,Electronics,434.57
8309,Adapter,Computing,443.19
8310,Monitor,Computing,233.58
8311,Microphone,Electronics,273.22
8312,Cable,Accessories,490.03
8313,Adapter,Electronics,183.83
8314,Keyboard,Electronics,461.21
8315,Microphone,Accessories,227.29
8316,Webcam,Accessories,411.22
8317,Headphones,Electronics,358.54
8318,Monitor,Computing,150.54
8319,Laptop,Electronics,32.25
8320,Laptop,Electronics,344.06
8321,Keyboard,Electronics,390.97
8322,Headphones,Computing,387.15
8323,Adapter,Electronics,426.0
8324,Adapter,Computing,234.27
8325,Microphone,Accessories,45.26
8326,Headphones,Computing,82.08
8327,Monitor,Computing,324.23
8328,Cable,Electronics,81.2
8329,Mouse,Accessories,457.83
8330,Headphones,Computing,151.56
8331,Speaker,Accessories,59.81
8332,Keyboard,Electronics,188.81
8333,Speaker,Computing,193.07
8334,Webcam,Electronics,271.12
8335,Mouse,Accessories,391.73
8336,Laptop,Electronics,315.47
8337,Webcam,Electronics,360.26
8338,Laptop,Accessories,199.68
8339,Cable,Computing,376.6
8340,Microphone,Accessories,419.86
8341,Headphones,Accessories,407.87
8342,Cable,Computing,93.88
8343,Microphone,Electronics,487.18
8344,Microphone,Accessories,76.32
8345,Headphones,Accessories,312.0
8346,Adapter,Accessories,184.85
8347,Webcam,Electronics,83.79
8348,Mouse,Computing,108.18
8349,Speaker,Computing,11.35
8350,Adapter,Computing,177.18
8351,Headphones,Accessories,100.19
8352,Speaker,Electronics,27.98
8353,Headphones,Electronics,467.2
8354,Adapter,Accessories,418.16
8355,Speaker,Accessories,360.98
8356,Keyboard,Accessories,204.46
8357,Headphones,Electronics,157.08
8358,Microphone,Electronics,71.23
8359,Speaker,Accessories,356.84
8360,Webcam,Accessories,29.26
8361,Keyboard,Computing,424.28
8362,Monitor,Accessories,374.23
8363,Webcam,Computing,449.91
8364,Adapter,Electronics,199.76
8365,Monitor,Accessories,113.21
8366,Laptop,Accessories,75.23
8367,Webcam,Electronics,14.22
8368,Microphone,Computing,468.67
8369,Laptop,Computing,348.72
8370,Laptop,Electronics,62.73
8371,Keyboard,Electronics,231.89
8372,Webcam,Accessories,35.31
8373,Speaker,Accessories,118.22
8374,Monitor,Computing,106.46
8375,Headphones,Computing,149.3
8376,Keyboard,Computing,370.58
8377,Laptop,Computing,288.9
8378,Webcam,Accessories,198.56
8379,Keyboard,Electronics,54.81
8380,Adapter,Electronics,17.1
8381,Microphone,Accessories,80.79
8382,Adapter,Accessories,453.16
8383,Webcam,Electronics,40.67
8384,Mouse,Accessories,400.93
8385,Headphones,Computing,340.03
8386,Webcam,Computing,229.68
8387,Laptop,Electronics,405.37
8388,Headphones,Accessories,179.42
8389,Mouse,Electronics,292.19
8390,Mouse,Accessories,348.25
8391,Cable,Electronics,235.91
8392,Headphones,Electronics,191.39
8393,Keyboard,Electronics,118.58
8394,Laptop,Computing,336.94
8395,Keyboard,Computing,460.21
8396,Keyboard,Accessories,277.49
8397,Adapter,Electronics,140.55
8398,Monitor,Accessories,261.11
8399,Keyboard,Computing,84.75
8400,Cable,Accessories,242.53
8401,Headphones,Accessories,403.8
8402,Monitor,Accessories,211.9
8403,Cable,Accessories,332.64
8404,Adapter,Computing,413.47
8405,Webcam,Accessories,92.99
8406,Keyboard,Electronics,495.06
8407,Adapter,Accessories,91.09
8408,Headphones,Accessories,435.58
8409,Adapter,Computing,395.28
8410,Adapter,Electronics,274.7
8411,Microphone,Computing,50.26
8412,Keyboard,Electronics,350.63
8413,Mouse,Computing,303.89
8414,Mouse,Accessories,154.33
8415,Monitor,Computing,372.02
8416,Webcam,Computing,153.17
8417,Keyboard,Accessories,391.56
8418,Mouse,Accessories,228.4
8419,Speaker,Accessories,61.06
8420,Cable,Accessories,113.79
8421,Adapter,Electronics,397.95
8422,Microphone,Computing,322.71
8423,Webcam,Accessories,123.94
8424,Laptop,Electronics,392.57
8425,Cable,Accessories,432.6
8426,Microphone,Computing,497.9
8427,Monitor,Accessories,220.73
8428,Laptop,Accessories,331.49
8429,Keyboard,Accessories,364.21
8430,Mouse,Electronics,488.66
8431,Monitor,Computing,485.69
8432,Keyboard,Accessories,272.99
8433,Speaker,Electronics,103.99
8434,Keyboard,Electronics,477.79
8435,Laptop,Accessories,228.87
8436,Adapter,Electronics,41.22
8437,Headphones,Electronics,80.48
8438,Adapter,Accessories,144.61
8439,Cable,Computing,290.32
8440,Keyboard,Electronics,150.25
8441,Cable,Accessories,418.15
8442,Webcam,Computing,482.7
8443,Microphone,Accessories,494.67
8444,Laptop,Computing,430.36
8445,Laptop,Computing,45.66
8446,Mouse,Computing,314.1
8447,Cable,Electronics,447.25
8448,Mouse,Electronics,133.39
8449,Cable,Computing,352.4
8450,Webcam,Computing,300.95
8451,Webcam,Electronics,184.69
8452,Microphone,Accessories,283.97
8453,Keyboard,Electronics,83.92
8454,Adapter,Electronics,413.99
8455,Headphones,Electronics,218.66
8456,Speaker,Electronics,415.69
8457,Webcam,Accessories,109.73
8458,Adapter,Accessories,69.23
8459,Microphone,Computing,433.21
8460,Speaker,Electronics,277.8
8461,Headphones,Computing,270.01
8462,Speaker,Computing,218.45
8463,Cable,Computing,377.77
8464,Laptop,Accessories,389.45
8465,Monitor,Accessories,24.72
8466,Monitor,Electronics,462.16
8467,Speaker,Computing,487.64
8468,Cable,Electronics,182.15
8469,Mouse,Electronics,120.65
8470,Headphones,Computing,270.74
8471,Microphone,Computing,25.64
8472,Headphones,Accessories,365.17
8473,Speaker,Computing,120.23
8474,Laptop,Accessories,423.19
8475,Speaker,Electronics,384.51
8476,Speaker,Computing,465.72
8477,Headphones,Accessories,324.43
8478,Cable,Computing,481.16
8479,Mouse,Electronics,309.49
8480,Adapter,Electronics,154.57
8481,Speaker,Electronics,183.23
8482,Keyboard,Computing,369.39
8483,Speaker,Electronics,353.28
8484,Keyboard,Accessories,277.75
8485,Mouse,Computing,144.15
8486,Adapter,Accessories,48.78
8487,Webcam,Electronics,328.16
8488,Headphones,Computing,434.11
8489,Headphones,Electronics,166.3
8490,Mouse,Computing,411.89
8491,Mouse,Electronics,360.77
8492,Monitor,Computing,250.41
8493,Webcam,Electronics,141.4
8494,Webcam,Electronics,243.28
8495,Headphones,Computing,260.15
8496,Microphone,Accessories,198.07
8497,Mouse,Electronics,82.25
8498,Speaker,Electronics,234.49
8499,Monitor,Electronics,160.23
8500,Cable,Accessories,23.68
8501,Monitor,Accessories,93.33
8502,Adapter,Computing,404.08
8503,Keyboard,Electronics,444.93
8504,Mouse,Accessories,24.94
8505,Cable,Accessories,481.48
8506,Cable,Computing,349.77
8507,Microphone,Electronics,258.63
8508,Monitor,Accessories,144.78
8509,Webcam,Electronics,165.42
8510,Speaker,Electronics,418.17
8511,Keyboard,Computing,296.79
8512,Keyboard,Computing,481.22
8513,Cable,Electronics,364.45
8514,Monitor,Accessories,407.47
8515,Cable,Electronics,251.9
8516,Monitor,Computing,122.73
8517,Speaker,Electronics,416.35
8518,Laptop,Electronics,161.24
8519,Laptop,Computing,404.02
8520,Keyboard,Electronics,219.79
8521,Cable,Computing,65.88
8522,Headphones,Accessories,420.63
8523,Keyboard,Computing,268.94
8524,Speaker,Accessories,336.71
8525,Webcam,Electronics,149.06
8526,Speaker,Electronics,381.21
8527,Adapter,Accessories,362.95
8528,Speaker,Computing,163.31
8529,Cable,Computing,138.87
8530,Mouse,Accessories,453.2
8531,Microphone,Accessories,204.62
8532,Keyboard,Computing,388.86
8533,Cable,Computing,203.02
8534,Laptop,Accessories,372.52
8535,Adapter,Computing,230.47
8536,Speaker,Electronics,147.41
8537,Speaker,Accessories,224.85
8538,Speaker,Computing,329.26
8539,Microphone,Computing,162.71
8540,Webcam,Computing,324.12
8541,Microphone,Electronics,101.05
8542,Adapter,Computing,228.91
8543,Webcam,Accessories,473.32
8544,Webcam,Computing,254.02
8545,Webcam,Accessories,360.44
8546,Mouse,Computing,76.76
8547,Keyboard,Accessories,86.71
8548,Monitor,Computing,333.02
8549,Monitor,Electronics,433.43
8550,Laptop,Computing,370.22
8551,Monitor,Accessories,300.65
8552,Monitor,Electronics,94.54
8553,Mouse,Accessories,332.5
8554,Cable,Computing,267.92
8555,Adapter,Electronics,204.79
8556,Microphone,Accessories,363.43
8557,Cable,Accessories,114.67
8558,Microphone,Electronics,415.74
8559,Cable,Computing,404.46
8560,Monitor,Computing,479.57
8561,Speaker,Computing,31.27
8562,Monitor,Electronics,244.5
8563,Monitor,Accessories,458.14
8564,Speaker,Accessories,125.83
8565,Monitor,Accessories,58.43
8566,Webcam,Electronics,154.03
8567,Mouse,Electronics,136.61
8568,Webcam,Accessories,242.94
8569,Speaker,Computing,494.86
8570,Keyboard,Accessories,24.23
8571,Adapter,Computing,392.18
8572,Headphones,Electronics,136.8
8573,Speaker,Computing,348.29
8574,Webcam,Computing,363.7
8575,Mouse,Accessories,286.75
8576,Speaker,Computing,46.8
8577,Adapter,Accessories,425.47
8578,Laptop,Computing,236.86
8579,Keyboard,Electronics,180.08
8580,Monitor,Electronics,353.88
8581,Keyboard,Computing,375.94
8582,Mouse,Computing,259.12
8583,Monitor,Accessories,198.76
8584,Webcam,Accessories,304.16
8585,Speaker,Computing,16.15
8586,Headphones,Accessories,167.13
8587,Speaker,Computing,29.16
8588,Monitor,Computing,191.2
8589,Laptop,Electronics,49.09
8590,Speaker,Computing,136.13
8591,Headphones,Electronics,439.37
8592,Mouse,Electronics,207.55
8593,Adapter,Electronics,350.03
8594,Cable,Accessories,341.34
8595,Adapter,Electronics,426.52
8596,Laptop,Accessories,290.99
8597,Mouse,Computing,326.32
8598,Keyboard,Computing,180.02
8599,Headphones,Computing,95.92
8600,Mouse,Computing,12.42
8601,Mouse,Accessories,368.45
8602,Headphones,Accessories,34.36
8603,Adapter,Accessories,181.41
8604,Keyboard,Computing,464.9
8605,Monitor,Electronics,470.59
8606,Cable,Computing,437.32
8607,Laptop,Electronics,18.05
8608,Monitor,Accessories,319.22
8609,Microphone,Computing,247.52
8610,Laptop,Accessories,171.67
8611,Cable,Accessories,440.5
8612,Microphone,Accessories,83.68
8613,Monitor,Electronics,197.58
8614,Monitor,Computing,489.79
8615,Webcam,Computing,274.78
8616,Laptop,Computing,376.34
8617,Webcam,Computing,450.99
8618,Microphone,Accessories,304.21
8619,Adapter,Electronics,27.03
8620,Keyboard,Accessories,76.16
8621,Monitor,Computing,202.44
8622,Headphones,Computing,391.59
8623,Webcam,Electronics,38.08
8624,Mouse,Computing,160.35
8625,Mouse,Accessories,33.68
8626,Speaker,Computing,425.02
8627,Headphones,Accessories,191.27
8628,Mouse,Accessories,161.96
8629,Headphones,Electronics,337.03
8630,Laptop,Accessories,420.14
8631,Cable,Accessories,194.39
8632,Webcam,Electronics,171.24
8633,Speaker,Computing,336.8
8634,Adapter,Electronics,341.86
8635,Speaker,Electronics,196.37
8636,Cable,Electronics,346.32
8637,Speaker,Accessories,316.56
8638,Microphone,Electronics,26.58
8639,Headphones,Accessories,307.48
8640,Laptop,Accessories,14.07
8641,Speaker,Computing,75.68
8642,Headphones,Electronics,441.31
8643,Microphone,Accessories,473.01
8644,Microphone,Electronics,231.86
8645,Cable,Computing,208.99
8646,Headphones,Electronics,140.86
8647,Webcam,Accessories,143.66
8648,Monitor,Accessories,285.59
8649,Keyboard,Computing,278.5
8650,Webcam,Electronics,397.86
8651,Laptop,Computing,417.34
8652,Microphone,Accessories,482.43
8653,Mouse,Electronics,427.27
8654,Speaker,Accessories,87.8
8655,Adapter,Accessories,45.36
8656,Webcam,Computing,380.04
8657,Mouse,Computing,70.76
8658,Speaker,Electronics,318.84
8659,Microphone,Computing,135.16
8660,Headphones,Computing,295.24
8661,Adapter,Electronics,168.38
8662,Headphones,Computing,462.51
8663,Laptop,Computing,59.95
8664,Microphone,Computing,40.46
8665,Keyboard,Computing,226.83
8666,Microphone,Accessories,444.36
8667,Webcam,Computing,127.52
8668,Webcam,Computing,271.37
8669,Adapter,Accessories,249.4
8670,Headphones,Electronics,71.73
8671,Cable,Computing,35.59
8672,Keyboard,Accessories,423.23
8673,Adapter,Electronics,335.79
8674,Webcam,Electronics,206.52
8675,Microphone,Electronics,483.78
8676,Adapter,Accessories,190.43
8677,Mouse,Computing,416.67
8678,Keyboard,Electronics,302.58
8679,Microphone,Computing,96.75
8680,Speaker,Accessories,461.89
8681,Microphone,Electronics,436.75
8682,Laptop,Accessories,44.14
8683,Speaker,Electronics,128.26
8684,Adapter,Accessories,79.88
8685,Mouse,Electronics,335.43
8686,Laptop,Electronics,370.28
8687,Monitor,Accessories,46.89
8688,Headphones,Electronics,336.36
8689,Mouse,Electronics,448.6
8690,Headphones,Computing,367.52
8691,Speaker,Electronics,106.34
8692,Cable,Electronics,470.67
8693,Microphone,Accessories,73.58
8694,Monitor,Accessories,386.99
8695,Mouse,Electronics,366.11
8696,Speaker,Electronics,204.96
8697,Cable,Electronics,29.59
8698,Headphones,Computing,126.37
8699,Adapter,Computing,454.86
8700,Monitor,Electronics,148.96
8701,Keyboard,Accessories,327.29
8702,Adapter,Computing,15.59
8703,Speaker,Computing,383.27
8704,Mouse,Accessories,61.86
8705,Laptop,Electronics,106.46
8706,Microphone,Computing,362.93
8707,Laptop,Electronics,360.82
8708,Cable,Computing,173.4
8709,Monitor,Computing,265.24
8710,Headphones,Accessories,243.24
8711,Webcam,Electronics,244.95
8712,Keyboard,Accessories,275.95
8713,Microphone,Accessories,144.86
8714,Mouse,Computing,187.78
8715,Microphone,Computing,30.29
8716,Webcam,Electronics,379.08
8717,Webcam,Accessories,386.17
8718,Speaker,Computing,325.78
8719,Cable,Electronics,31.13
8720,Laptop,Computing,40.6
8721,Speaker,Accessories,184.99
8722,Headphones,Electronics,235.62
8723,Adapter,Accessories,470.58
8724,Adapter,Computing,122.98
8725,Cable,Electronics,448.68
8726,Headphones,Computing,256.29
8727,Speaker,Accessories,176.68
8728,Webcam,Accessories,61.58
8729,Headphones,Accessories,333.49
8730,Headphones,Computing,468.87
8731,Microphone,Computing,470.11
8732,Headphones,Computing,138.43
8733,Monitor,Accessories,427.52
8734,Microphone,Computing,56.23
8735,Cable,Computing,25.91
8736,Cable,Accessories,448.44
8737,Headphones,Accessories,115.76
8738,Laptop,Electronics,356.88
8739,Speaker,Computing,469.87
8740,Mouse,Electronics,436.99
8741,Laptop,Electronics,312.91
8742,Headphones,Electronics,12.96
8743,Microphone,Electronics,382.15
8744,Monitor,Accessories,58.94
8745,Monitor,Computing,313.97
8746,Mouse,Accessories,297.21
8747,Monitor,Accessories,412.93
8748,Webcam,Computing,477.53
8749,Webcam,Electronics,208.2
8750,Microphone,Computing,270.81
8751,Mouse,Computing,95.89
8752,Cable,Computing,388.72
8753,Keyboard,Electronics,163.35
8754,Adapter,Computing,213.56
8755,Headphones,Computing,366.37
8756,Monitor,Accessories,260.41
8757,Microphone,Electronics,265.84
8758,Speaker,Accessories,33.9
8759,Cable,Accessories,202.37
8760,Monitor,Computing,447.33
8761,Speaker,Electronics,39.01
8762,Laptop,Accessories,317.33
8763,Speaker,Electronics,77.52
8764,Keyboard,Electronics,119.91
8765,Speaker,Computing,248.83
8766,Cable,Electronics,431.39
8767,Cable,Accessories,333.42
8768,Microphone,Accessories,35.13
8769,Laptop,Electronics,437.38
8770,Microphone,Electronics,187.22
8771,Laptop,Accessories,13.24
8772,Laptop,Computing,73.59
8773,Webcam,Accessories,270.75
8774,Adapter,Accessories,389.42
8775,Monitor,Electronics,192.59
8776,Cable,Electronics,164.3
8777,Headphones,Computing,369.03
8778,Cable,Computing,448.49
8779,Cable,Computing,110.74
8780,Cable,Computing,82.3
8781,Keyboard,Electronics,283.61
8782,Keyboard,Computing,321.25
8783,Cable,Electronics,204.5
8784,Mouse,Computing,299.6
8785,Adapter,Computing,329.74
8786,Headphones,Accessories,161.9
8787,Cable,Accessories,299.78
8788,Laptop,Electronics,245.72
8789,Webcam,Accessories,120.15
8790,Webcam,Accessories,225.46
8791,Adapter,Computing,118.66
8792,Laptop,Accessories,267.39
8793,Monitor,Computing,379.89
8794,Headphones,Computing,313.29
8795,Adapter,Electronics,452.54
8796,Speaker,Accessories,281.32
8797,Cable,Accessories,207.04
8798,Webcam,Computing,139.54
8799,Cable,Electronics,276.58
8800,Cable,Electronics,321.5
8801,Laptop,Accessories,210.77
8802,Adapter,Accessories,188.35
8803,Keyboard,Electronics,455.02
8804,Adapter,Accessories,311.17
8805,Microphone,Accessories,157.91
8806,Keyboard,Computing,105.84
8807,Webcam,Computing,119.87
8808,Cable,Computing,190.29
8809,Speaker,Computing,363.55
8810,Microphone,Accessories,109.6
8811,Laptop,Accessories,349.64
8812,Mouse,Electronics,238.58
8813,Mouse,Computing,178.76
8814,Speaker,Electronics,80.18
8815,Headphones,Electronics,109.38
8816,Laptop,Electronics,365.79
8817,Laptop,Electronics,325.15
